# source\tterm\tenglish\nI2Languages (I2.Loc.LanguageSourceAsset)	UI/Blueprint	Blueprint
I2Languages (I2.Loc.LanguageSourceAsset)	UI/noElectricityDisabled	Събитието прекъсване на електричеството е постоянно деактивирано
I2Languages (I2.Loc.LanguageSourceAsset)	UI/noWaterDisabled	Събитието за прекъсване на водата е постоянно деактивирано
I2Languages (I2.Loc.LanguageSourceAsset)	UI/postamMissingDisabled	Събитието Пощенският е изключено постоянно
I2Languages (I2.Loc.LanguageSourceAsset)	UI/expeditionSend	Изпрати експедиция
I2Languages (I2.Loc.LanguageSourceAsset)	UI/expeditionCancel	Отмени експедицията
I2Languages (I2.Loc.LanguageSourceAsset)	UI/expeditionCost	Цена
I2Languages (I2.Loc.LanguageSourceAsset)	UI/expeditionDuration	Продължителност
I2Languages (I2.Loc.LanguageSourceAsset)	UI/expeditionLoot	Плячка
I2Languages (I2.Loc.LanguageSourceAsset)	UI/expeditionLootCommon	Общ
I2Languages (I2.Loc.LanguageSourceAsset)	UI/expeditionLootRare	Редък
I2Languages (I2.Loc.LanguageSourceAsset)	UI/expeditionLootEpic	Епичен
I2Languages (I2.Loc.LanguageSourceAsset)	UI/nuclearDLC	Проект Уран
I2Languages (I2.Loc.LanguageSourceAsset)	UI/contextEXPEDITION	Експедиция
I2Languages (I2.Loc.LanguageSourceAsset)	UI/currentExpedition	Текуща експедиция:
I2Languages (I2.Loc.LanguageSourceAsset)	UI/craneTittle	Машина крана
I2Languages (I2.Loc.LanguageSourceAsset)	UI/craneLevel	Ниво
I2Languages (I2.Loc.LanguageSourceAsset)	UI/craneLevelInfo	Печелиш точки за опит, като изваждаш кутии с крана. \nПечелиш допълнителни точки за опит, като изчистиш всички кутии в стаята. \nНивата дават бонуси, които увеличават шансовете за по-добри кутии и отключват допълнителни механики.
I2Languages (I2.Loc.LanguageSourceAsset)	UI/craneCostInfo	Всеки следващ игра е по-скъп, но цената се рестартира всеки ден.
I2Languages (I2.Loc.LanguageSourceAsset)	UI/craneRerollInfo	Нулирай позицията на текущите кутии
I2Languages (I2.Loc.LanguageSourceAsset)	UI/craneCurrent	Текущи бонуси
I2Languages (I2.Loc.LanguageSourceAsset)	UI/craneNextLevel	Бонуси след следващото ниво
I2Languages (I2.Loc.LanguageSourceAsset)	UI/craneNoPerks	Без бонуси
I2Languages (I2.Loc.LanguageSourceAsset)	UI/craneStart	Играй
I2Languages (I2.Loc.LanguageSourceAsset)	UI/craneCleared	Победни кутии изчистени!
I2Languages (I2.Loc.LanguageSourceAsset)	UI/craneExp	опит
I2Languages (I2.Loc.LanguageSourceAsset)	UI/cranePerkUncommon	за <color=#A8E6A1>нечесто срещани</color> кутии
I2Languages (I2.Loc.LanguageSourceAsset)	UI/cranePerkRare	за <color=#A1C9F1>рядко</color> кутии
I2Languages (I2.Loc.LanguageSourceAsset)	UI/cranePerkVeryRare	за <color=#D1A8F0>много редки</color> кутии
I2Languages (I2.Loc.LanguageSourceAsset)	UI/cranePerkLegendary	за <color=#FFE0A8>легендарни</color> кутии
I2Languages (I2.Loc.LanguageSourceAsset)	UI/craneChancesLabel	Текущи шансове на кутиите
I2Languages (I2.Loc.LanguageSourceAsset)	UI/craneCommon	<color=#D3D3D3>Общ</color>
I2Languages (I2.Loc.LanguageSourceAsset)	UI/craneUncommon	<color=#A8E6A1>Необичаен</color>
I2Languages (I2.Loc.LanguageSourceAsset)	UI/craneRare	<color=#A1C9F1>Редки</color>
I2Languages (I2.Loc.LanguageSourceAsset)	UI/craneVeryRare	<color=#D1A8F0>Много рядък</color>
I2Languages (I2.Loc.LanguageSourceAsset)	UI/craneLegendary	<color=#FFE0A8>Легендарен</color>
I2Languages (I2.Loc.LanguageSourceAsset)	UI/creditsUranium	Допълнителна помощ с допълнението "Проект Уран"
I2Languages (I2.Loc.LanguageSourceAsset)	UI/creditsUpdates	Допълнителна помощ с актуализациите на съдържанието
I2Languages (I2.Loc.LanguageSourceAsset)	UI/creditsProgramming	(Програмиране)
I2Languages (I2.Loc.LanguageSourceAsset)	UI/creditsGraphics	(Графика)
I2Languages (I2.Loc.LanguageSourceAsset)	UI/creditsLemon	Довиждане, лимонадът ми!
I2Languages (I2.Loc.LanguageSourceAsset)	UI/creditsFreeSounds	Звуков ефект
I2Languages (I2.Loc.LanguageSourceAsset)	UI/geigerUIEnviro	Показва текущото ниво на радиация около теб
I2Languages (I2.Loc.LanguageSourceAsset)	UI/geigerUIInventory	Показва текущото ниво на радиация в твоя инвентар
I2Languages (I2.Loc.LanguageSourceAsset)	UI/contextPULL	Тягни
I2Languages (I2.Loc.LanguageSourceAsset)	UI/contextDETONATE	Детонирай
I2Languages (I2.Loc.LanguageSourceAsset)	UI/craneMinigameLucky	Щастливи награди\nВсички кутии с награди са по-редки.
I2Languages (I2.Loc.LanguageSourceAsset)	UI/craneMinigameOneType	Червени светлини\nВсички кутии са от един и същ тип.\nБонус XP за почистване на всички кутии с награди.
I2Languages (I2.Loc.LanguageSourceAsset)	UI/craneMinigamePrizeBoxesCleared	Изчисти всички кутии с награди
I2Languages (I2.Loc.LanguageSourceAsset)	UI/craneMinigamePrizeBox	Кутия с награди
I2Languages (I2.Loc.LanguageSourceAsset)	UI/menuNuclearDLCInfo	За да започнеш страничната история от допълнителното съдържание (DLC), трябва да оцелееш до ден 12 и да изпълниш няколко задачи от основната история. Когато тези условия са изпълнени, скаут момичето ще се появи сутринта с информация, която стартира DLC-то.
I2Languages (I2.Loc.LanguageSourceAsset)	UI/gasMaskAsk	Газомаска
I2Languages (I2.Loc.LanguageSourceAsset)	UI/Upgraded	Подобрен
I2Languages (I2.Loc.LanguageSourceAsset)	UI/buffsWindow	Статус на играча
I2Languages (I2.Loc.LanguageSourceAsset)	UI/creditsPort	Порт от Console Way
I2Languages (I2.Loc.LanguageSourceAsset)	UI/sleepOnlySave	Твоят напредък се запазва само когато спиш или почиваш
I2Languages (I2.Loc.LanguageSourceAsset)	UI/contextFREEZE	Замразяване
I2Languages (I2.Loc.LanguageSourceAsset)	UI/contextDIAGNOSE	Диагностицирай
I2Languages (I2.Loc.LanguageSourceAsset)	UI/contextCALIBRATE	Калибрирай
I2Languages (I2.Loc.LanguageSourceAsset)	UI/Ice	Лед
I2Languages (I2.Loc.LanguageSourceAsset)	UI/contextSCAREOFF	Изплаши
I2Languages (I2.Loc.LanguageSourceAsset)	UI/contextREACTIVATE	Активирай отново
I2Languages (I2.Loc.LanguageSourceAsset)	UI/contextTURN_ON_FIRE	Запали
I2Languages (I2.Loc.LanguageSourceAsset)	UI/contextTURN_OFF_FIRE	Угаси огъня
I2Languages (I2.Loc.LanguageSourceAsset)	UI/contextTURNOFF	Изключи
I2Languages (I2.Loc.LanguageSourceAsset)	UI/contextSHAKE	Разклати
I2Languages (I2.Loc.LanguageSourceAsset)	UI/frozenItemTutorialMessage	Сушено — този предмет никога не изтича.
I2Languages (I2.Loc.LanguageSourceAsset)	UI/mountainDLC	Планински DLC
I2Languages (I2.Loc.LanguageSourceAsset)	UI/ALL_FOOD	Всички рецепти
I2Languages (I2.Loc.LanguageSourceAsset)	UI/RemainingTime	Оставащо време
I2Languages (I2.Loc.LanguageSourceAsset)	UI/Under	под
I2Languages (I2.Loc.LanguageSourceAsset)	UI/ToggleReadyToCraftTip	Показвай само чертежите, за които имаш материали.
I2Languages (I2.Loc.LanguageSourceAsset)	UI/ToggleReadyToCookTip	Показвай само рецепти, за които имаш съставки.
I2Languages (I2.Loc.LanguageSourceAsset)	UI/FoodAttributeRegenInfo1	Яж, за да възстановиш [x] [y]
I2Languages (I2.Loc.LanguageSourceAsset)	UI/FoodExpireInfo1	Изтича след [x]
I2Languages (I2.Loc.LanguageSourceAsset)	UI/FoodMaxAttributeIncreaseInfo1	<b>Подобрен [x]</b>\n\nПолучаваш +[y] Макс [x] за 24 часа.\nТози ефект не се натрупва.
I2Languages (I2.Loc.LanguageSourceAsset)	UI/FoodMaxAttributeIncreaseInfo2	Яж [z] повече, за да получиш постоянно +1 Макс [x].
I2Languages (I2.Loc.LanguageSourceAsset)	UI/FoodMaxAttributeIncreaseInfo3	Текущ постоянен бонус [x]: +[a]
I2Languages (I2.Loc.LanguageSourceAsset)	UI/FoodPoisonedInfo	Ще се отровиш, ако ядеш това.
I2Languages (I2.Loc.LanguageSourceAsset)	UI/FoodHealBeatenUpDebuff	Излекува наранен дебъф.
I2Languages (I2.Loc.LanguageSourceAsset)	Q A/Translator	Преводач | Въпрос
I2Languages (I2.Loc.LanguageSourceAsset)	Q A/please choose your language	Питай само на английски.
I2Languages (I2.Loc.LanguageSourceAsset)	Dialogues/herbBush	<duration value=2.5>\n<voice type=surprise>\nАха! \n<voice type=surprise>\nО, по дяволите! Не се крия, просто си брах някакви горски плодове.\n<voice type=question>\nБоб, добре ли си?
I2Languages (I2.Loc.LanguageSourceAsset)	Dialogues/herbq1.1	<color=yellow>хмм</color>, <S>слави</S> го гората.\nТи си тук, точно когато ти ми трябваше.\nБлагодаря на Бог, че избягах.. той вече ме беше погълнал с очите си...\nВълк! И какво си мислил!\nТози лош вълк не ме пуска в къщата ми.\nЦветчетата ми се нуждаят от вода!\nТи си силен човек, моля, отърви се от него и ми донеси кожата му.\nВ замяна ще ти дам нещо скъпо за сърцето ми.
I2Languages (I2.Loc.LanguageSourceAsset)	Dialogues/herbq1.2	Не съм ти баба.\nТака да е, цвете...хихихи
I2Languages (I2.Loc.LanguageSourceAsset)	Dialogues/herbq2.1	Здравей. Цвете.
I2Languages (I2.Loc.LanguageSourceAsset)	Dialogues/herbq2.2	Къде мислиш, че отиваш?\nНе е хубаво да се навърташ около чужди къщи.
I2Languages (I2.Loc.LanguageSourceAsset)	Dialogues/herbq3	Ох, как да ти благодаря.\nМоля, вземи тези ценни семена.\nКогато и да имаш нужда от нещо,\nБоб и аз ще се мотаем наоколо.
I2Languages (I2.Loc.LanguageSourceAsset)	Dialogues/herbr1	Моето име е Джани Уинстън.\nЖивея в гората сега.\nПозната съм като Баба.\nГоворя с цветята,\nКакво толкова смешно има?!\nИма история зад това.
I2Languages (I2.Loc.LanguageSourceAsset)	Dialogues/herbr2	Има много истории в главата ми\nНо те са мистерия за мен.. \nза нас, които сме стари.. \nи сме загубили ума си.
